job_id,job_title,role_category,company,location,experience_tier,min_experience_years,salary_lpa,employment_type,posting_date,required_skills,description
JOB008455,Entry Level Machine Learning Engineer,Machine Learning Engineer,Walmart Global Tech,"Pune, India",Entry Level,0.2,6.75,Full-time,2026-07-13,"PyTorch; Supervised Learning; Data Structures & Algorithms; Model Evaluation & Cross-Validation; Docker & Containerization; Scikit-Learn; Python; Linux & Bash; Git & GitHub; Kubernetes; AWS (S3, EC2, Lambda, SageMaker)","We are looking for a talented Entry Level Machine Learning Engineer to join our team at Walmart Global Tech (Pune, India). The ideal candidate will have 0.2+ years of proven industry experience and strong proficiency in PyTorch; Supervised Learning; Data Structures & Algorithms; Model Evaluation & Cross-Validation; Docker & Containerization; Scikit-Learn; Python; Linux & Bash; Git & GitHub; Kubernetes; AWS (S3, EC2, Lambda, SageMaker). Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008456,Mid Level Data Analyst,Data Analyst,NVIDIA,"London, UK",Mid Level,3.6,23.29,Full-time,2026-06-10,Power BI & DAX; Advanced Excel & VBA; Pandas & NumPy; SQL; Python; Data Storytelling & KPI Dashboards; Hypothesis Testing & A/B Testing; Tableau; Matplotlib & Seaborn; Probability & Statistics; PostgreSQL / MySQL; Stakeholder Communication; Scikit-Learn; Business Acumen & Domain Knowledge,"We are looking for a talented Mid Level Data Analyst to join our team at NVIDIA (London, UK). The ideal candidate will have 3.6+ years of proven industry experience and strong proficiency in Power BI & DAX; Advanced Excel & VBA; Pandas & NumPy; SQL; Python; Data Storytelling & KPI Dashboards; Hypothesis Testing & A/B Testing; Tableau; Matplotlib & Seaborn; Probability & Statistics; PostgreSQL / MySQL; Stakeholder Communication; Scikit-Learn; Business Acumen & Domain Knowledge. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008457,Senior Level MLOps Engineer,MLOps Engineer,JPMorgan Chase,"Bangalore, India",Senior Level,6.8,41.51,Hybrid Full-time,2025-03-22,"CI/CD Pipelines (GitHub Actions); Linux & Bash; Docker & Containerization; Python; MLflow & Experiment Tracking; Scikit-Learn; AWS (S3, EC2, Lambda, SageMaker); DVC (Data Version Control); Model Serving & FastAPI; Git & GitHub; PyTorch; System Design & Distributed Systems; Apache Airflow","We are looking for a talented Senior Level MLOps Engineer to join our team at JPMorgan Chase (Bangalore, India). The ideal candidate will have 6.8+ years of proven industry experience and strong proficiency in CI/CD Pipelines (GitHub Actions); Linux & Bash; Docker & Containerization; Python; MLflow & Experiment Tracking; Scikit-Learn; AWS (S3, EC2, Lambda, SageMaker); DVC (Data Version Control); Model Serving & FastAPI; Git & GitHub; PyTorch; System Design & Distributed Systems; Apache Airflow. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008458,Mid Level MLOps Engineer,MLOps Engineer,Netflix,"New York, NY, USA",Mid Level,3.2,26.01,Full-time,2025-12-28,CI/CD Pipelines (GitHub Actions); Docker & Containerization; Kubernetes; Linux & Bash; Python; MLflow & Experiment Tracking; Scikit-Learn; DVC (Data Version Control); Git & GitHub; PyTorch; Model Serving & FastAPI; Database Indexing & Query Tuning; Apache Kafka,"We are looking for a talented Mid Level MLOps Engineer to join our team at Netflix (New York, NY, USA). The ideal candidate will have 3.2+ years of proven industry experience and strong proficiency in CI/CD Pipelines (GitHub Actions); Docker & Containerization; Kubernetes; Linux & Bash; Python; MLflow & Experiment Tracking; Scikit-Learn; DVC (Data Version Control); Git & GitHub; PyTorch; Model Serving & FastAPI; Database Indexing & Query Tuning; Apache Kafka. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008459,Entry Level BI Developer,BI Developer,TCS Innovation Lab,"San Francisco, CA, USA",Entry Level,0.9,11.49,Hybrid Full-time,2025-01-03,Data Storytelling & KPI Dashboards; Power BI & DAX; Advanced Excel & VBA; Data Warehousing & Modeling; SQL; PostgreSQL / MySQL; Stakeholder Communication; Tableau; DBT (Data Build Tool); Python; Snowflake,"We are looking for a talented Entry Level BI Developer to join our team at TCS Innovation Lab (San Francisco, CA, USA). The ideal candidate will have 0.9+ years of proven industry experience and strong proficiency in Data Storytelling & KPI Dashboards; Power BI & DAX; Advanced Excel & VBA; Data Warehousing & Modeling; SQL; PostgreSQL / MySQL; Stakeholder Communication; Tableau; DBT (Data Build Tool); Python; Snowflake. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008460,Mid Level AI Research Scientist,AI Research Scientist,Uber,"Hyderabad, India",Mid Level,4.0,21.64,Full-time,2026-01-17,Python; Probability & Statistics; Multivariate Calculus; Linear Algebra; Research Paper Implementation; Neural Networks Fundamentals; PyTorch; Large Language Models (LLMs); Recurrent Neural Networks (RNN/LSTM); Scikit-Learn; Transformers & Attention Mechanisms; Convolutional Neural Networks (CNN); Computer Vision (OpenCV); Natural Language Processing (NLP),"We are looking for a talented Mid Level AI Research Scientist to join our team at Uber (Hyderabad, India). The ideal candidate will have 4.0+ years of proven industry experience and strong proficiency in Python; Probability & Statistics; Multivariate Calculus; Linear Algebra; Research Paper Implementation; Neural Networks Fundamentals; PyTorch; Large Language Models (LLMs); Recurrent Neural Networks (RNN/LSTM); Scikit-Learn; Transformers & Attention Mechanisms; Convolutional Neural Networks (CNN); Computer Vision (OpenCV); Natural Language Processing (NLP). Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008461,Lead / Architect Data Engineer,Data Engineer,Google,"New York, NY, USA",Lead / Architect,11.1,63.69,Full-time,2025-07-07,"ETL / ELT Pipelines; PostgreSQL / MySQL; Python; Apache Spark / PySpark; Data Warehousing & Modeling; SQL; Snowflake; Apache Airflow; Git & GitHub; Linux & Bash; Docker & Containerization; AWS (S3, EC2, Lambda, SageMaker); Apache Kafka; DBT (Data Build Tool); NoSQL & MongoDB; Database Indexing & Query Tuning","We are looking for a talented Lead / Architect Data Engineer to join our team at Google (New York, NY, USA). The ideal candidate will have 11.1+ years of proven industry experience and strong proficiency in ETL / ELT Pipelines; PostgreSQL / MySQL; Python; Apache Spark / PySpark; Data Warehousing & Modeling; SQL; Snowflake; Apache Airflow; Git & GitHub; Linux & Bash; Docker & Containerization; AWS (S3, EC2, Lambda, SageMaker); Apache Kafka; DBT (Data Build Tool); NoSQL & MongoDB; Database Indexing & Query Tuning. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008462,Senior Level NLP Engineer,NLP Engineer,Snowflake,"New York, NY, USA",Senior Level,6.8,33.56,Full-time,2025-06-05,Transformers & Attention Mechanisms; Python; Hugging Face Ecosystem; Natural Language Processing (NLP); Scikit-Learn; Vector Databases (Chroma/Pinecone/Milvus); Prompt Engineering & Fine-Tuning; Retrieval-Augmented Generation (RAG); Docker & Containerization,"We are looking for a talented Senior Level NLP Engineer to join our team at Snowflake (New York, NY, USA). The ideal candidate will have 6.8+ years of proven industry experience and strong proficiency in Transformers & Attention Mechanisms; Python; Hugging Face Ecosystem; Natural Language Processing (NLP); Scikit-Learn; Vector Databases (Chroma/Pinecone/Milvus); Prompt Engineering & Fine-Tuning; Retrieval-Augmented Generation (RAG); Docker & Containerization. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008463,Mid Level Backend Software Engineer,Backend Software Engineer,McKinsey & Company,Remote (Global),Mid Level,2.6,22.88,Contract,2025-04-03,Python; Data Structures & Algorithms; PostgreSQL / MySQL; Git & GitHub; RESTful API Design; Redis & Caching; Model Serving & FastAPI; Linux & Bash; System Design & Distributed Systems; Java,"We are looking for a talented Mid Level Backend Software Engineer to join our team at McKinsey & Company (Remote (Global)). The ideal candidate will have 2.6+ years of proven industry experience and strong proficiency in Python; Data Structures & Algorithms; PostgreSQL / MySQL; Git & GitHub; RESTful API Design; Redis & Caching; Model Serving & FastAPI; Linux & Bash; System Design & Distributed Systems; Java. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008464,Senior Level Business Analyst,Business Analyst,Microsoft,Remote (Global),Senior Level,6.4,41.12,Full-time,2025-05-04,Data Storytelling & KPI Dashboards; Business Acumen & Domain Knowledge; SQL; Problem Solving & Critical Thinking; Advanced Excel & VBA; Hypothesis Testing & A/B Testing; Tableau; Power BI & DAX; Agile & Scrum Methodologies; Exploratory Data Analysis; Data Warehousing & Modeling; Python,"We are looking for a talented Senior Level Business Analyst to join our team at Microsoft (Remote (Global)). The ideal candidate will have 6.4+ years of proven industry experience and strong proficiency in Data Storytelling & KPI Dashboards; Business Acumen & Domain Knowledge; SQL; Problem Solving & Critical Thinking; Advanced Excel & VBA; Hypothesis Testing & A/B Testing; Tableau; Power BI & DAX; Agile & Scrum Methodologies; Exploratory Data Analysis; Data Warehousing & Modeling; Python. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008465,Lead / Architect Computer Vision Engineer,Computer Vision Engineer,JPMorgan Chase,"Pune, India",Lead / Architect,12.4,79.96,Hybrid Full-time,2026-06-21,"Python; PyTorch; Linear Algebra; Neural Networks Fundamentals; Computer Vision (OpenCV); Convolutional Neural Networks (CNN); TensorFlow & Keras; Docker & Containerization; Model Serving & FastAPI; Scikit-Learn; AWS (S3, EC2, Lambda, SageMaker); Linux & Bash; Transformers & Attention Mechanisms; Vector Databases (Chroma/Pinecone/Milvus)","We are looking for a talented Lead / Architect Computer Vision Engineer to join our team at JPMorgan Chase (Pune, India). The ideal candidate will have 12.4+ years of proven industry experience and strong proficiency in Python; PyTorch; Linear Algebra; Neural Networks Fundamentals; Computer Vision (OpenCV); Convolutional Neural Networks (CNN); TensorFlow & Keras; Docker & Containerization; Model Serving & FastAPI; Scikit-Learn; AWS (S3, EC2, Lambda, SageMaker); Linux & Bash; Transformers & Attention Mechanisms; Vector Databases (Chroma/Pinecone/Milvus). Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008466,Entry Level AI Research Scientist,AI Research Scientist,Adobe,"Hyderabad, India",Entry Level,0.2,12.68,Full-time,2025-04-30,PyTorch; Neural Networks Fundamentals; Research Paper Implementation; Probability & Statistics; Linear Algebra; Python; Transformers & Attention Mechanisms; Large Language Models (LLMs); Recurrent Neural Networks (RNN/LSTM); Convolutional Neural Networks (CNN); Scikit-Learn; Hugging Face Ecosystem; C++; Natural Language Processing (NLP),"We are looking for a talented Entry Level AI Research Scientist to join our team at Adobe (Hyderabad, India). The ideal candidate will have 0.2+ years of proven industry experience and strong proficiency in PyTorch; Neural Networks Fundamentals; Research Paper Implementation; Probability & Statistics; Linear Algebra; Python; Transformers & Attention Mechanisms; Large Language Models (LLMs); Recurrent Neural Networks (RNN/LSTM); Convolutional Neural Networks (CNN); Scikit-Learn; Hugging Face Ecosystem; C++; Natural Language Processing (NLP). Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008467,Entry Level NLP Engineer,NLP Engineer,Databricks,"New York, NY, USA",Entry Level,1.0,9.44,Hybrid Full-time,2025-06-27,Natural Language Processing (NLP); Python; Scikit-Learn; Hugging Face Ecosystem; Transformers & Attention Mechanisms; Large Language Models (LLMs); Vector Databases (Chroma/Pinecone/Milvus); Prompt Engineering & Fine-Tuning; Retrieval-Augmented Generation (RAG); MLflow & Experiment Tracking; Docker & Containerization,"We are looking for a talented Entry Level NLP Engineer to join our team at Databricks (New York, NY, USA). The ideal candidate will have 1.0+ years of proven industry experience and strong proficiency in Natural Language Processing (NLP); Python; Scikit-Learn; Hugging Face Ecosystem; Transformers & Attention Mechanisms; Large Language Models (LLMs); Vector Databases (Chroma/Pinecone/Milvus); Prompt Engineering & Fine-Tuning; Retrieval-Augmented Generation (RAG); MLflow & Experiment Tracking; Docker & Containerization. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
JOB008468,Senior Level NLP Engineer,NLP Engineer,Meta AI,"New York, NY, USA",Senior Level,6.9,39.11,Full-time,2025-07-13,Python; Natural Language Processing (NLP); Hugging Face Ecosystem; Transformers & Attention Mechanisms; PyTorch; Scikit-Learn; Prompt Engineering & Fine-Tuning; Vector Databases (Chroma/Pinecone/Milvus); Retrieval-Augmented Generation (RAG); Model Serving & FastAPI; Docker & Containerization; C++,"We are looking for a talented Senior Level NLP Engineer to join our team at Meta AI (New York, NY, USA). The ideal candidate will have 6.9+ years of proven industry experience and strong proficiency in Python; Natural Language Processing (NLP); Hugging Face Ecosystem; Transformers & Attention Mechanisms; PyTorch; Scikit-Learn; Prompt Engineering & Fine-Tuning; Vector Databases (Chroma/Pinecone/Milvus); Retrieval-Augmented Generation (RAG); Model Serving & FastAPI; Docker & Containerization; C++. Key duties involve architecting scalable systems, driving analytical and ML initiatives, and collaborating across cross-functional teams."
